"beta.int","decol.rate","hospital","community","cases.averted","assumption"
1,0.183561643835616,2.7184172739466e-09,4.35185841713811e-09,2034.1005081593,"Colonized LOS"
1,0.191780821917808,1.88123208950066e-09,3.0754939867481e-09,2055.92936425376,"Colonized LOS"
1,0.2,6.06052942798166e-10,1.01134548262103e-09,2076.74861399263,"Colonized LOS"
0,0.00273972602739726,0.031360562873773,0.0140766678211757,73.8644453947918,"Colonized Admission"
0,0.010958904109589,0.0242182263610089,0.0114363602084929,278.001383099604,"Colonized Admission"
0,0.0191780821917808,0.0181057913064363,0.0089797681179564,459.249386139082,"Colonized Admission"
0,0.0273972602739726,0.0128704629755106,0.00669299742249222,621.15008890196,"Colonized Admission"
0,0.0356164383561644,0.00838128635645506,0.00456253518795675,766.572914585155,"Colonized Admission"
0,0.0438356164383562,0.00452683257959312,0.00257554517077395,897.861756616881,"Colonized Admission"
0,0.052054794520548,0.00121275624266394,0.000720048634925099,1016.94641965388,"Colonized Admission"
0,0.0602739726027397,7.7096469177479e-08,4.77576623780969e-08,1125.42780040682,"Colonized Admission"
0,0.0684931506849315,1.54563236390909e-08,9.98091876857784e-09,1224.64350933198,"Colonized Admission"
0,0.0767123287671233,2.08629188656051e-08,1.40208873299431e-08,1315.71876874027,"Colonized Admission"
0,0.0849315068493151,1.57315585576706e-08,1.09861549717863e-08,1399.60621350149,"Colonized Admission"
0,0.0931506849315069,1.10799039907119e-08,8.02910732888828e-09,1477.11723776898,"Colonized Admission"
0,0.101369863013699,1.03431832866889e-08,7.76729425259512e-09,1548.94686315153,"Colonized Admission"
0,0.10958904109589,6.78373714951307e-09,5.27271467340102e-09,1615.69362466022,"Colonized Admission"
0,0.117808219178082,6.61006500456255e-09,5.31140439796435e-09,1677.87555928905,"Colonized Admission"
0,0.126027397260274,6.0372400095368e-09,5.00997487686894e-09,1735.94316277245,"Colonized Admission"
0,0.134246575342466,4.96916478445993e-09,4.25426368412724e-09,1790.28994817197,"Colonized Admission"
0,0.142465753424658,5.18421249974253e-09,4.57457742113853e-09,1841.26110644336,"Colonized Admission"
0,0.150684931506849,4.76671209478192e-09,4.33137739302472e-09,1889.16064498308,"Colonized Admission"
0,0.158904109589041,4.11929944362029e-09,3.85131093429503e-09,1934.2573112448,"Colonized Admission"
0,0.167123287671233,4.33890385315574e-09,4.17046682486067e-09,1976.78952717693,"Colonized Admission"
0,0.175342465753425,3.78695959234006e-09,3.73924315414603e-09,2016.96953121037,"Colonized Admission"
0,0.183561643835616,3.14179622389337e-09,3.18437726141591e-09,2054.98684977787,"Colonized Admission"
0,0.191780821917808,2.52294396152045e-09,2.62349985169814e-09,2091.01124752336,"Colonized Admission"
0,0.2,2.21866005229796e-09,2.3643737026503e-09,2125.19522808029,"Colonized Admission"
0.0416666666666667,0.00273972602739726,0.0285542414987733,0.0131926598123148,147.405180816121,"Colonized Admission"
0.0416666666666667,0.010958904109589,0.0218565193638444,0.0106147764041446,342.57244569716,"Colonized Admission"
0.0416666666666667,0.0191780821917808,0.0161232447993795,0.00821702548240868,516.310534584344,"Colonized Admission"
0.0416666666666667,0.0273972602739726,0.0112099978249119,0.00598515887482692,671.876003089375,"Colonized Admission"
0.0416666666666667,0.0356164383561644,0.00699372993929208,0.00390554292983646,811.91615995753,"Colonized Admission"
0.0416666666666667,0.0438356164383562,0.00337021200078657,0.00196539745501582,938.600665933072,"Colonized Admission"
0.0416666666666667,0.052054794520548,0.00025190706824773,0.00015317904460796,1053.72165066216,"Colonized Admission"
0.0416666666666667,0.0602739726027397,6.95354484884282e-08,4.41043489931076e-08,1158.77044069787,"Colonized Admission"
0.0416666666666667,0.0684931506849315,3.22494456349733e-08,2.13033796543649e-08,1254.99679743845,"Colonized Admission"
0.0416666666666667,0.0767123287671233,2.09756152750402e-08,1.44089732054608e-08,1343.45500816334,"Colonized Admission"
0.0416666666666667,0.0849315068493151,1.33046871208008e-08,9.48909529497664e-09,1425.04004179555,"Colonized Admission"
0.0416666666666667,0.0931506849315069,3.21320760670116e-09,2.3762684800018e-09,1500.51609714335,"Colonized Admission"
0.0416666666666667,0.101369863013699,8.82564278150985e-09,6.75910001599327e-09,1570.53932009291,"Colonized Admission"
0.0416666666666667,0.10958904109589,7.44374597692875e-09,5.89663553452706e-09,1635.67603466819,"Colonized Admission"
0.0416666666666667,0.117808219178082,5.137239360299e-09,4.20462748812237e-09,1696.41743115822,"Colonized Admission"
0.0416666666666667,0.126027397260274,6.96369029513307e-09,5.8818789363572e-09,1753.19150494679,"Colonized Admission"
0.0416666666666667,0.134246575342466,5.49510482736394e-09,4.78658340197136e-09,1806.37281881429,"Colonized Admission"
0.0416666666666667,0.142465753424658,4.34260509657131e-09,3.89681884814264e-09,1856.29051132814,"Colonized Admission"
0.0416666666666667,0.150684931506849,4.68652625041583e-09,4.32863082072174e-09,1903.23493867366,"Colonized Admission"
0.0416666666666667,0.158904109589041,4.40592538941608e-09,4.18513241223474e-09,1947.46318098262,"Colonized Admission"
0.0416666666666667,0.167123287671233,3.88663670971982e-09,3.79391002524869e-09,1989.20365167319,"Colonized Admission"
0.0416666666666667,0.175342465753425,3.59251586628365e-09,3.60108196585367e-09,2028.65995597087,"Colonized Admission"
0.0416666666666667,0.183561643835616,3.81669758321216e-09,3.92591037048805e-09,2066.01415706943,"Colonized Admission"
0.0416666666666667,0.191780821917808,3.2593598785251e-09,3.43807744824202e-09,2101.42953784115,"Colonized Admission"
0.0416666666666667,0.2,2.48529708993094e-09,2.68669936647027e-09,2135.05295309896,"Colonized Admission"
0.0833333333333333,0.00273972602739726,0.0259731279869348,0.0123459057436773,216.270156932835,"Colonized Admission"
0.0833333333333333,0.010958904109589,0.0196871516789364,0.00982835036088071,403.219473549414,"Colonized Admission"
0.0833333333333333,0.0191780821917808,0.0143039973420258,0.00748712197846635,570.054310833787,"Colonized Admission"
0.0833333333333333,0.0273972602739726,0.00968758028870072,0.00530775342701052,719.777708382312,"Colonized Admission"
0.0833333333333333,0.0356164383561644,0.00572255797722638,0.00327661143824403,854.839021235154,"Colonized Admission"
0.0833333333333333,0.0438356164383562,0.00231154236132909,0.00138103314007076,977.252225810002,"Colonized Admission"
0.0833333333333333,0.052054794520548,1.72230566377926e-07,1.07258397289724e-07,1088.68609530903,"Colonized Admission"
0.0833333333333333,0.0602739726027397,5.25460712787736e-08,3.4106812912822e-08,1190.53348523532,"Colonized Admission"
0.0833333333333333,0.0684931506849315,2.00937836920466e-08,1.35718659009769e-08,1283.96497972159,"Colonized Admission"
0.0833333333333333,0.0767123287671233,1.71600523427082e-08,1.20396403021819e-08,1369.97074875315,"Colonized Admission"
0.0833333333333333,0.0849315068493151,1.40761532914772e-08,1.02481148941079e-08,1449.39348332862,"Colonized Admission"
0.0833333333333333,0.0931506849315069,1.01888997879063e-08,7.6866129482476e-09,1522.95447508634,"Colonized Admission"
0.0833333333333333,0.101369863013699,9.94633774418351e-09,7.76548676411238e-09,1591.27443909299,"Colonized Admission"
0.0833333333333333,0.10958904109589,7.50233094740486e-09,6.05481860118676e-09,1654.89026210581,"Colonized Admission"
0.0833333333333333,0.117808219178082,5.23318530287709e-09,4.36123027990239e-09,1714.2685410699,"Colonized Admission"
0.0833333333333333,0.126027397260274,6.21091533929121e-09,5.33946310697967e-09,1769.81660775506,"Colonized Admission"
0.0833333333333333,0.134246575342466,5.99028539053569e-09,5.30734950007613e-09,1821.891574243,"Colonized Admission"
0.0833333333333333,0.142465753424658,4.31033274673415e-09,3.93225606429241e-09,1870.80778463311,"Colonized Admission"
0.0833333333333333,0.150684931506849,3.61390759288432e-09,3.39229172587247e-09,1916.84297199877,"Colonized Admission"
0.0833333333333333,0.158904109589041,4.7717221224413e-09,4.60396441569276e-09,1960.24341263668,"Colonized Admission"
0.0833333333333333,0.167123287671233,4.10898805898708e-09,4.07243350475301e-09,2001.22822561173,"Colonized Admission"
0.0833333333333333,0.175342465753425,3.21822226325508e-09,3.27406673292715e-09,2039.9929962242,"Colonized Admission"
0.0833333333333333,0.183561643835616,3.32423795969201e-09,3.46913621083839e-09,2076.71283618399,"Colonized Admission"
0.0833333333333333,0.191780821917808,3.39747701500902e-09,3.63465765474623e-09,2111.54498147096,"Colonized Admission"
0.0833333333333333,0.2,2.63369290733804e-09,2.88657793763027e-09,2144.63100939263,"Colonized Admission"
0.125,0.00273972602739726,0.0235995542577053,0.0115351844187828,280.860825301953,"Colonized Admission"
0.125,0.010958904109589,0.017694334261468,0.00907570777110912,460.267487791109,"Colonized Admission"
0.125,0.0191780821917808,0.0126342212142241,0.00678862168719261,620.745649774315,"Colonized Admission"
0.125,0.0273972602739726,0.00829128769935834,0.00465935454698591,765.072658455754,"Colonized Admission"
0.125,0.0356164383561644,0.00455757113411483,0.00267435066573162,895.521208793656,"Colonized Admission"
0.125,0.0438356164383562,0.00134222452672526,0.000821165784123365,1013.96595528482,"Colonized Admission"
0.125,0.052054794520548,9.90556678443781e-08,6.31539113095787e-08,1121.96495827011,"Colonized Admission"
0.125,0.0602739726027397,3.74462326498127e-08,2.48637653347309e-08,1220.82243208823,"Colonized Admission"
0.125,0.0684931506849315,2.34444620228835e-08,1.61825395780467e-08,1311.63747784218,"Colonized Admission"
0.125,0.0767123287671233,1.11440227356859e-08,7.98872010413608e-09,1395.34221060483,"Colonized Admission"
0.125,0.0849315068493151,9.20082407593901e-09,6.83963350392127e-09,1472.73185314111,"Colonized Admission"
0.125,0.0931506849315069,8.68601477324645e-09,6.68171963160226e-09,1544.48862732573,"Colonized Admission"
0.125,0.101369863013699,9.44872757549834e-09,7.51768511261309e-09,1611.20090654772,"Colonized Admission"
0.125,0.10958904109589,7.61142083183563e-09,6.25631737227618e-09,1673.3786341654,"Colonized Admission"
0.125,0.117808219178082,5.83292185344277e-09,4.94820389124218e-09,1731.46584036475,"Colonized Admission"
0.125,0.126027397260274,5.00679080609962e-09,4.37900573102536e-09,1785.85085960829,"Colonized Admission"
0.125,0.134246575342466,5.58810072401865e-09,5.03445954669652e-09,1836.87472912519,"Colonized Admission"
0.125,0.142465753424658,3.08772749433805e-09,2.86292987155478e-09,1884.83811368647,"Colonized Admission"
0.125,0.150684931506849,4.09963395492405e-09,3.90910620503662e-09,1930.00707101428,"Colonized Admission"
0.125,0.158904109589041,4.56984320491514e-09,4.47752430732363e-09,1972.61785724413,"Colonized Admission"
0.125,0.167123287671233,3.70305048044324e-09,3.72538827818736e-09,2012.88096019219,"Colonized Admission"
0.125,0.175342465753425,2.89603362499349e-09,2.98963681405045e-09,2050.98450258332,"Colonized Admission"
0.125,0.183561643835616,3.55179454751393e-09,3.75979584969644e-09,2087.09711078844,"Colonized Admission"
0.125,0.191780821917808,2.53510417912597e-09,2.75005630592569e-09,2121.37037730534,"Colonized Admission"
0.125,0.2,2.98251114618142e-09,3.31357808896484e-09,2153.94094106267,"Colonized Admission"
0.166666666666667,0.00273972602739726,0.0214168128696189,0.0107591688831709,341.537641934508,"Colonized Admission"
0.166666666666667,0.010958904109589,0.0158633396470722,0.00835543156179037,514.009114075231,"Colonized Admission"
0.166666666666667,0.0191780821917808,0.0111011271915951,0.00612007965700727,668.623776140283,"Colonized Admission"
0.166666666666667,0.0273972602739726,0.00701018353211314,0.0040385641287663,807.95779887208,"Colonized Admission"
0.166666666666667,0.0356164383561644,0.00348948303846536,0.00209743046252363,934.125979510245,"Colonized Admission"
0.166666666666667,0.0438356164383562,0.000454498356765711,0.00028460331980846,1048.87808881379,"Colonized Admission"
0.166666666666667,0.052054794520548,7.14599867753773e-08,4.66176707205843e-08,1153.67265213566,"Colonized Admission"
0.166666666666667,0.0602739726027397,2.45598401658713e-08,1.66692549226694e-08,1249.73395688567,"Colonized Admission"
0.166666666666667,0.0684931506849315,2.14395805004821e-08,1.51166400446797e-08,1338.09645595475,"Colonized Admission"
0.166666666666667,0.0767123287671233,1.57269134790524e-08,1.15034284797448e-08,1419.63961147889,"Colonized Admission"
0.166666666666667,0.0849315068493151,9.72022492719544e-09,7.36597567616569e-09,1495.11546883902,"Colonized Admission"
0.166666666666667,0.0931506849315069,1.03474232872197e-08,8.11411651154742e-09,1565.17062935186,"Colonized Admission"
0.166666666666667,0.101369863013699,2.51064932620195e-09,2.03493918296444e-09,1630.36389037375,"Colonized Admission"
0.166666666666667,0.10958904109589,6.24092537815065e-09,5.2228273999999e-09,1691.18050011362,"Colonized Admission"
0.166666666666667,0.117808219178082,6.37774477231801e-09,5.50531146851835e-09,1748.04376053442,"Colonized Admission"
0.166666666666667,0.126027397260274,5.52838684399212e-09,4.91767699539671e-09,1801.32451066499,"Colonized Admission"
0.166666666666667,0.134246575342466,4.71894472183796e-09,4.32188176005897e-09,1851.3489467766,"Colonized Admission"
0.166666666666667,0.142465753424658,9.77682820506439e-10,9.21469671179875e-10,1898.40509256598,"Colonized Admission"
0.166666666666667,0.150684931506849,4.5041514349602e-09,4.36212345315626e-09,1942.74818401069,"Colonized Admission"
0.166666666666667,0.158904109589041,4.15885058780562e-09,4.13703523902853e-09,1984.60517608566,"Colonized Admission"
0.166666666666667,0.167123287671233,4.00321149244161e-09,4.08739339338254e-09,2024.17853176223,"Colonized Admission"
0.166666666666667,0.175342465753425,2.79155099515265e-09,2.92356126517395e-09,2061.6494118553,"Colonized Admission"
0.166666666666667,0.183561643835616,2.57431137906943e-09,2.76361893887652e-09,2097.18040027084,"Colonized Admission"
0.166666666666667,0.191780821917808,1.89156477566908e-09,2.02913840668198e-09,2130.91781528212,"Colonized Admission"
0.166666666666667,0.2,2.54974384864624e-09,2.87097899089069e-09,2162.99367619201,"Colonized Admission"
0.208333333333333,0.00273972602739726,0.0194092290447987,0.0100164610681439,398.624623848285,"Colonized Admission"
0.208333333333333,0.010958904109589,0.0141804770826387,0.00766606972742619,564.708153454781,"Colonized Admission"
0.208333333333333,0.0191780821917808,0.00969297110469675,0.00548008061851899,713.905008456253,"Colonized Admission"
0.208333333333333,0.0273972602739726,0.00583421411012275,0.00344399403338881,848.61176541085,"Colonized Admission"
0.208333333333333,0.0356164383561644,0.00250983534396644,0.00154457384398379,970.801865425957,"Colonized Admission"
0.208333333333333,0.0438356164383562,2.28591927358797e-07,1.46536603675765e-07,1082.11294548624,"Colonized Admission"
0.208333333333333,0.052054794520548,5.07352990138725e-08,3.3848610180254e-08,1183.91388470086,"Colonized Admission"
0.208333333333333,0.0602739726027397,2.28142723323515e-08,1.58226064457696e-08,1277.35677853361,"Colonized Admission"
0.208333333333333,0.0684931506849315,1.71453009205048e-08,1.23432667800757e-08,1363.4175153697,"Colonized Admission"
0.208333333333333,0.0767123287671233,1.46449144791202e-08,1.09294858488002e-08,1442.92772171693,"Colonized Admission"
0.208333333333333,0.0849315068493151,1.18038234467227e-08,9.12042050838294e-09,1516.60011140944,"Colonized Admission"
0.208333333333333,0.0931506849315069,8.33155537860561e-09,6.65720757225248e-09,1585.04874674352,"Colonized Admission"
0.208333333333333,0.101369863013699,7.94418125161574e-09,6.55722264576485e-09,1648.8053470032,"Colonized Admission"
0.208333333333333,0.10958904109589,7.14483540053052e-09,6.08577997950396e-09,1708.33249478395,"Colonized Admission"
0.208333333333333,0.117808219178082,4.53735058902129e-09,3.98440491361373e-09,1764.03441589127,"Colonized Admission"
0.208333333333333,0.126027397260274,4.98107379187239e-09,4.50518460796825e-09,1816.26581900825,"Colonized Admission"
0.208333333333333,0.134246575342466,4.31579240558904e-09,4.01710278533521e-09,1865.33919042786,"Colonized Admission"
0.208333333333333,0.142465753424658,4.94557462312215e-09,4.73344952575793e-09,1911.53084768577,"Colonized Admission"
0.208333333333333,0.150684931506849,4.49810104781373e-09,4.42301824970265e-09,1955.08599184402,"Colonized Admission"
0.208333333333333,0.158904109589041,3.88990780873082e-09,3.92767925212605e-09,1996.22292777152,"Colonized Admission"
0.208333333333333,0.167123287671233,3.85186290359304e-09,3.99049398798358e-09,2035.13664522341,"Colonized Admission"
0.208333333333333,0.175342465753425,3.55952854148444e-09,3.78116330272361e-09,2072.0018244507,"Colonized Admission"
0.208333333333333,0.183561643835616,3.51706606950529e-09,3.82836303835639e-09,2106.97539818761,"Colonized Admission"
0.208333333333333,0.191780821917808,3.23304653714485e-09,3.60403282155867e-09,2140.1987483506,"Colonized Admission"
0.208333333333333,0.2,2.07511018412842e-09,2.3676379502993e-09,2171.79956361305,"Colonized Admission"
0.25,0.00273972602739726,0.0175622069607091,0.0093056290001676,452.413407066444,"Colonized Admission"
0.25,0.010958904109589,0.0126331650478015,0.00700620506671992,612.602767510195,"Colonized Admission"
0.25,0.0191780821917808,0.00839894988657516,0.0048672201431754,756.785247790732,"Colonized Admission"
0.25,0.0273972602739726,0.0047542563517636,0.002874335042402,887.196832314175,"Colonized Admission"
0.25,0.0356164383561644,0.00161085461007554,0.00101451028822324,1005.68420465857,"Colonized Admission"
0.25,0.0438356164383562,1.36753518763566e-07,8.96498279595603e-08,1113.78412774778,"Colonized Admission"
0.25,0.052054794520548,3.8762349694632e-08,2.64345122485568e-08,1212.78461335994,"Colonized Admission"
0.25,0.0602739726027397,2.03080754728117e-08,1.43854205944035e-08,1303.77242898153,"Colonized Admission"
0.25,0.0684931506849315,1.77477665620019e-08,1.30403038040619e-08,1387.67031566577,"Colonized Admission"
0.25,0.0767123287671233,1.42184481756915e-08,1.08224018385024e-08,1465.26637123439,"Colonized Admission"
0.25,0.0849315068493151,9.22629835600206e-09,7.26610089604779e-09,1537.23742280371,"Colonized Admission"
0.25,0.0931506849315069,9.4456164299805e-09,7.68804605668309e-09,1604.16777109622,"Colonized Admission"
0.25,0.101369863013699,8.21919950329805e-09,6.90663160647551e-09,1666.56429741456,"Colonized Admission"
0.25,0.10958904109589,6.74943484879869e-09,5.8495605753583e-09,1724.86875119464,"Colonized Admission"
0.25,0.117808219178082,4.96438519190796e-09,4.43336614669322e-09,1779.46778689353,"Colonized Admission"
0.25,0.126027397260274,5.66364605553042e-09,5.20706797546168e-09,1830.70121940259,"Colonized Admission"
0.25,0.134246575342466,3.91107905220010e-09,3.69913122870664e-09,1878.86885349796,"Colonized Admission"
0.25,0.142465753424658,4.46639175281322e-09,4.34155867633241e-09,1924.23615077797,"Colonized Admission"
0.25,0.150684931506849,4.22292796893442e-09,4.21602378781408e-09,1967.03898972859,"Colonized Admission"
0.25,0.158904109589041,3.36824922512475e-09,3.45133212261534e-09,2007.48763749767,"Colonized Admission"
0.25,0.167123287671233,3.03917673350065e-09,3.19403850804324e-09,2045.77011632779,"Colonized Admission"
0.25,0.175342465753425,1.92840250352105e-09,2.07521125596337e-09,2082.0550522364,"Colonized Admission"
0.25,0.183561643835616,2.02919604849837e-10,2.23913573040089e-10,2116.49409454963,"Colonized Admission"
0.25,0.191780821917808,2.31005574098496e-09,2.60973321814962e-09,2149.22400931355,"Colonized Admission"
0.25,0.2,5.28185894863953e-10,6.07882092057866e-10,2180.36841912477,"Colonized Admission"
0.291666666666667,0.00273972602739726,0.0158622365798299,0.00862523560368006,503.166848362285,"Colonized Admission"
0.291666666666667,0.010958904109589,0.0112097655515321,0.00637440115298127,657.908286610982,"Colonized Admission"
0.291666666666667,0.0191780821917808,0.00720920257447611,0.0042801460370957,797.442169106861,"Colonized Admission"
0.291666666666667,0.0273972602739726,0.00376194328878394,0.00232829657798303,923.860640656003,"Colonized Admission"
0.291666666666667,0.0356164383561644,0.00078559054561508,0.000506101187030569,1038.89649762329,"Colonized Admission"
0.291666666666667,0.0438356164383562,7.84104865104664e-08,5.25622318715296e-08,1143.99561388945,"Colonized Admission"
0.291666666666667,0.052054794520548,3.63799273661851e-08,2.53482313328952e-08,1240.37290769488,"Colonized Admission"
0.291666666666667,0.0602739726027397,1.94627623226754e-08,1.4075090413236e-08,1329.05593243742,"Colonized Admission"
0.291666666666667,0.0684931506849315,1.66664534697471e-08,1.24930782595946e-08,1410.91912183147,"Colonized Admission"
0.291666666666667,0.0767123287671233,9.85599969653048e-09,7.64829734630965e-09,1486.71088944924,"Colonized Admission"
0.291666666666667,0.0849315068493151,9.38206464497778e-09,7.52819909800882e-09,1557.07527735818,"Colonized Admission"
0.291666666666667,0.0931506849315069,7.64409857466673e-09,6.33548617549422e-09,1622.56931037576,"Colonized Admission"
0.291666666666667,0.101369863013699,4.46523610016728e-10,3.82101283878217e-10,1683.67706434801,"Colonized Admission"
0.291666666666667,0.10958904109589,1.77672597194985e-09,1.56625595953043e-09,1740.82111084318,"Colonized Admission"
0.291666666666667,0.117808219178082,6.14107068419859e-09,5.57578499320658e-09,1794.37189450536,"Colonized Admission"
0.291666666666667,0.126027397260274,3.96709587569756e-10,3.70566942831537e-10,1844.65546433675,"Colonized Admission"
0.291666666666667,0.134246575342466,4.22807949201964e-09,4.06173109431295e-09,1891.95986915623,"Colonized Admission"
0.291666666666667,0.142465753424658,2.62714668502049e-09,2.59320662478758e-09,1936.54050734961,"Colonized Admission"
0.291666666666667,0.150684931506849,4.07631361567757e-09,4.1305533603465e-09,1978.62458671417,"Colonized Admission"
0.291666666666667,0.158904109589041,3.25272164813449e-09,3.38160354215174e-09,2018.41488402824,"Colonized Admission"
0.291666666666667,0.167123287671233,2.66782180246433e-09,2.84367546116503e-09,2056.09292362,"Colonized Admission"
0.291666666666667,0.175342465753425,3.04494348265754e-09,3.32567450903973e-09,2091.82167421826,"Colonized Admission"
0.291666666666667,0.183561643835616,3.43063259842753e-09,3.83700132959303e-09,2125.74784721374,"Colonized Admission"
0.291666666666667,0.191780821917808,2.46384015270734e-09,2.82037383544627e-09,2158.00386554725,"Colonized Admission"
0.291666666666667,0.2,2.95852359184949e-10,3.47328288098107e-10,2188.70954728168,"Colonized Admission"
0.333333333333333,0.00273972602739726,0.0142968380999518,0.00797384145818942,551.122217277758,"Colonized Admission"
0.333333333333333,0.010958904109589,0.00989966046708193,0.00576928393882642,700.81970035878,"Colonized Admission"
0.333333333333333,0.0191780821917808,0.00611472772281278,0.00371755320800527,836.037173531881,"Colonized Admission"
0.333333333333333,0.0273972602739726,0.00284973306254087,0.0018046895948015,958.737712272735,"Colonized Admission"
0.333333333333333,0.0356164383561644,3.24563727635808e-05,2.13792629499896e-05,1070.55161335876,"Colonized Admission"
0.333333333333333,0.0438356164383562,1.25712180889122e-08,8.61375114334619e-09,1172.84269835748,"Colonized Admission"
0.333333333333333,0.052054794520548,2.22533565446303e-08,1.58347545005635e-08,1266.75970648738,"Colonized Admission"
0.333333333333333,0.0602739726027397,1.97336308019556e-08,1.45634445209092e-08,1353.27642343817,"Colonized Admission"
0.333333333333333,0.0684931506849315,1.40279958139798e-08,1.07234501409981e-08,1433.2232935175,"Colonized Admission"
0.333333333333333,0.0767123287671233,1.12078447835966e-08,8.86382386407193e-09,1507.31251316778,"Colonized Admission"
0.333333333333333,0.0849315068493151,5.32012708842385e-09,4.36155417542583e-09,1576.15810147979,"Colonized Admission"
0.333333333333333,0.0931506849315069,7.41269813905906e-09,6.25400571497506e-09,1640.29206376241,"Colonized Admission"
0.333333333333333,0.101369863013699,6.61845563930759e-09,5.75865222456589e-09,1700.17750055655,"Colonized Admission"
0.333333333333333,0.10958904109589,5.83383371575526e-09,5.2299290978191e-09,1756.21930638545,"Colonized Admission"
0.333333333333333,0.117808219178082,4.6240814594869e-09,4.26739361492753e-09,1808.77295480419,"Colonized Admission"
0.333333333333333,0.126027397260274,1.2830242872009e-09,1.22592998012659e-09,1858.1517442268,"Colonized Admission"
0.333333333333333,0.134246575342466,4.22199450346277e-09,4.11894606665722e-09,1904.63283233767,"Colonized Admission"
0.333333333333333,0.142465753424658,4.30516591486002e-09,4.31349089468146e-09,1948.46226227748,"Colonized Admission"
0.333333333333333,0.150684931506849,3.80974799354083e-09,3.91742553311647e-09,1989.85917205949,"Colonized Admission"
0.333333333333333,0.158904109589041,2.9350256018906e-09,3.09521779300477e-09,2029.01935454673,"Colonized Admission"
0.333333333333333,0.167123287671233,3.08367786228974e-09,3.33308590232765e-09,2066.1182658669,"Colonized Admission"
0.333333333333333,0.175342465753425,3.10179125665914e-09,3.43419490987403e-09,2101.31358513175,"Colonized Admission"
0.333333333333333,0.183561643835616,2.17259196856256e-09,2.46248983385995e-09,2134.74739098574,"Colonized Admission"
0.333333333333333,0.191780821917808,2.75715107333983e-09,3.19743173059141e-09,2166.54804201943,"Colonized Admission"
0.333333333333333,0.2,8.99112150422967e-10,1.06653186412053e-09,2196.83178275772,"Colonized Admission"
0.375,0.00273972602739726,0.0128545602240485,0.00735004108695169,596.49402063714,"Colonized Admission"
0.375,0.010958904109589,0.00869311589366398,0.00518950723730303,741.513854338729,"Colonized Admission"
0.375,0.0191780821917808,0.00510728888204268,0.00317816847750028,872.717102410141,"Colonized Admission"
0.375,0.0273972602739726,0.00201066723191816,0.00130231647869484,991.95081536931,"Colonized Admission"
0.375,0.0356164383561644,8.82297877552876e-08,5.9418717825783e-08,1100.75285765099,"Colonized Admission"
0.375,0.0438356164383562,4.60024292609064e-08,3.21977839756248e-08,1200.412848298,"Colonized Admission"
0.375,0.052054794520548,6.83830553686187e-09,4.96718676089988e-09,1292.01949923583,"Colonized Admission"
0.375,0.0602739726027397,1.43163477826612e-08,1.07776674117077e-08,1376.49769000779,"Colonized Admission"
0.375,0.0684931506849315,9.37432895924951e-09,7.30692408159748e-09,1454.63774595468,"Colonized Admission"
0.375,0.0767123287671233,8.66159510303002e-09,6.97862284795771e-09,1527.11874034512,"Colonized Admission"
0.375,0.0849315068493151,8.09831313966972e-09,6.73896777201976e-09,1594.52717391697,"Colonized Admission"
0.375,0.0931506849315069,7.67258953785684e-09,6.58744388743703e-09,1657.37206595491,"Colonized Admission"
0.375,0.101369863013699,5.78267688047174e-10,5.14334418224147e-10,1716.09719103961,"Colonized Admission"
0.375,0.10958904109589,5.02590492741296e-09,4.58060142574693e-09,1771.09113145498,"Colonized Admission"
0.375,0.117808219178082,1.06224337933142e-09,9.96035893203492e-10,1822.6955099524,"Colonized Admission"
0.375,0.126027397260274,5.08323017851165e-09,4.9010355999015e-09,1871.21181645305,"Colonized Admission"
0.375,0.134246575342466,4.09887863459406e-09,4.05991055219171e-09,1916.90709556625,"Colonized Admission"
0.375,0.142465753424658,4.21206455334695e-09,4.28314734917448e-09,1960.01868195328,"Colonized Admission"
0.375,0.150684931506849,3.26198347744896e-09,3.40294565971341e-09,2000.75819725502,"Colonized Admission"
0.375,0.158904109589041,3.4149554377128e-09,3.65241223426156e-09,2039.31491628929,"Colonized Admission"
0.375,0.167123287671233,3.5484294019432e-09,3.88852312911948e-09,2075.85862248979,"Colonized Admission"
0.375,0.175342465753425,1.21801727580174e-09,1.36680196199286e-09,2110.54203917008,"Colonized Admission"
0.375,0.183561643835616,1.52175860819404e-09,1.74818853674271e-09,2143.50290740312,"Colonized Admission"
0.375,0.191780821917808,2.40306068420453e-09,2.82279561172547e-09,2174.86576963222,"Colonized Admission"
0.375,0.2,2.19235496824941e-09,2.632812617687e-09,2204.74350543314,"Colonized Admission"
0.416666666666667,0.00273972602739726,0.0115249130431512,0.00675246707249784,639.476486808778,"Colonized Admission"
0.416666666666667,0.010958904109589,0.00758125974909017,0.00463378131440924,780.151389923554,"Colonized Admission"
0.416666666666667,0.0191780821917808,0.0041794499866915,0.00266081328355793,907.615764818506,"Colonized Admission"
0.416666666666667,0.0273972602739726,0.00123848149089394,0.000820076697288982,1023.61215202149,"Colonized Admission"
0.416666666666667,0.0356164383561644,6.57490256938595e-08,4.52499253293333e-08,1129.59492186296,"Colonized Admission"
0.416666666666667,0.0438356164383562,2.93080516049813e-08,2.09465083667397e-08,1226.7864578836,"Colonized Admission"
0.416666666666667,0.052054794520548,2.01276205723325e-08,1.49180692149943e-08,1316.22093349015,"Colonized Admission"
0.416666666666667,0.0602739726027397,1.69002236475475e-08,1.29733594514991e-08,1398.77866429753,"Colonized Admission"
